method,candidate_skill,candidate_params_json,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,threshold,risk_margin,decision,reject_reason,episode_id,episode_index,seed,skill_idx,attempt_type,attempt_index,parent_skill_idx,original_skill_idx,segment_idx,segment_count,original_candidate_skill,original_candidate_params_json,executed_skill,executed_params_json,fallback_policy,fallback_executed,recovery_action,recovery_reason,recovery_attempt_count,retry_decision,retry_reject_reason,retry_executed,task_progress_executed,final_segment_outcome,recovery_retry_count,result_status,result_termination_reason
sonic_only,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.999997615814209,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0055,55,1236,8,candidate_allow,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",0.9983062744140625,0.036197733134031296,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0056,56,1236,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",0.999995231628418,0.7685503959655762,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0056,56,1236,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9999967813491821,0.8111684918403625,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0056,56,1236,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",0.9999951124191284,0.8129680156707764,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0056,56,1236,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",0.9999977350234985,0.936177134513855,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0056,56,1236,5,candidate_allow,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",0.9994722008705139,0.1860969066619873,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0056,56,1236,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",stop,0,,,0,,,0,1,candidate_allow,0,failed,turn_yaw_error_threshold_not_met
sonic_only,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9992882609367371,0.05882352963089943,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0056,56,1236,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9996121525764465,0.06215563416481018,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0056,56,1236,8,candidate_allow,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",0.9999639987945557,0.04290314018726349,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0057,57,1236,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",0.999998927116394,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0057,57,1236,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9999967813491821,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0057,57,1236,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",0.9999935626983643,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0057,57,1236,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",0.9999994039535522,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0057,57,1236,5,candidate_allow,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",0.9999938011169434,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0057,57,1236,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999988079071045,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0057,57,1236,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,failed,passive_stillness_threshold_not_met
sonic_only,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999990463256836,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0057,57,1236,8,candidate_allow,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.9976851940155029,0.04015917330980301,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0058,58,1236,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",0.22747837007045746,0.03783706575632095,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0058,58,1236,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9994317889213562,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0058,58,1236,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",0.9988586902618408,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0058,58,1236,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",0.9999219179153442,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0058,58,1236,5,candidate_allow,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",0.9999947547912598,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0058,58,1236,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999582767486572,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0058,58,1236,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.999980092048645,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0058,58,1236,8,candidate_allow,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.9999938011169434,0.03975033015012741,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0059,59,1236,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",0.9999892711639404,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0059,59,1236,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9999879598617554,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0059,59,1236,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",0.9999959468841553,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0059,59,1236,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""both""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",0.9999961853027344,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0059,59,1236,5,candidate_allow,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": 60.0}",0.9999850988388062,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0059,59,1236,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 60.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 60.0}",stop,0,,,0,,,0,1,candidate_allow,0,failed,turn_yaw_error_threshold_not_met
sonic_only,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999945163726807,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0059,59,1236,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999979734420776,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0059,59,1236,8,candidate_allow,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",0.9993168115615845,0.040859002619981766,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0060,60,1236,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",0.9999909400939941,0.45787590742111206,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0060,60,1236,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9999614953994751,0.37516146898269653,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0060,60,1236,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",0.9999871253967285,0.36237841844558716,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0060,60,1236,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",0.999975323677063,0.645393431186676,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0060,60,1236,5,candidate_allow,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",0.9998998641967773,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0060,60,1236,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9997796416282654,0.012611323967576027,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0060,60,1236,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999231100082397,0.00804730225354433,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0060,60,1236,8,candidate_allow,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",0.999940037727356,0.04271654412150383,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0061,61,1236,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",0.9999971389770508,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0061,61,1236,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9999256134033203,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0061,61,1236,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""both""}",0.9999915361404419,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0061,61,1236,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""both""}",gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""both""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",0.9999575614929199,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0061,61,1236,5,candidate_allow,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": 60.0}",0.9999890327453613,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0061,61,1236,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 60.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 60.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999960660934448,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0061,61,1236,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999980926513672,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0061,61,1236,8,candidate_allow,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",0.9997944235801697,0.04458023980259895,0,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0062,62,1236,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.9994075298309326,0.26279449462890625,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0062,62,1236,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
sonic_only,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9999196529388428,1.0,1,,,allow,sonic_only_allow,sonic_only__seed_1236__episode_0062,62,1236,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
