sample_id,phase4_split,method,method_display,source_method,implementation_fidelity,baseline_mode,skill_name,label,safe_label,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,decision,allow,reject,unsafe_invocation_if_allowed,risk_score,threshold,risk_margin,fallback_mode,reject_reason,runtime_ms,solver_status,diagnostics_json
branches:phase3_counterfactual:state_0043_o0_s2__walk_fast__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,8.323472866322845e-05,0.02215646766126156,0,allow,1,0,0,1.5495205078129501,2.5271178133641214,-0.9775973055511713,,allow,0.002610962837934494,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.02215646766126156, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0043_o0_s2__walk_fast__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.0019021600019186735,0.5,0,allow,1,0,0,2.0273640401516886,2.5271178133641214,-0.49975377321243286,,allow,0.0026079360395669937,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0043_o0_s2__walk_slow__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,2.5034325972228544e-06,0.021865427494049072,0,allow,1,0,0,1.5492294676457377,2.5271178133641214,-0.9778883457183838,,allow,0.0026189954951405525,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.021865427494049072, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0043_o1_s2__gesture_small__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,3.394949885660026e-07,0.00813447404652834,0,allow,1,0,0,1.503455997657374,2.495321523610846,-0.9918655259534719,,allow,0.0026050256565213203,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.00813447404652834, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0043_o1_s2__gesture_small__r03:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.4431020051451924e-07,0.5,0,allow,1,0,0,1.9953215236108457,2.495321523610846,-0.5000000000000002,,allow,0.0025919871404767036,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0043_o1_s2__walk_slow__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,2.434506541248993e-06,0.5,0,allow,1,0,0,2.0273640401516886,2.5271178133641214,-0.49975377321243286,,allow,0.0025939662009477615,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0043_o1_s2__walk_slow__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,7.723865564912558e-06,0.014503426849842072,0,allow,1,0,0,1.5418674670015307,2.5271178133641214,-0.9852503463625908,,allow,0.0029869843274354935,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.014503426849842072, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0044_o0_s2__gesture_small__r04:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.2956511713800865e-07,0.011909746564924717,0,allow,1,0,0,1.5072312701757704,2.495321523610846,-0.9880902534350755,,allow,0.002651941031217575,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.011909746564924717, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0044_o0_s2__walk_fast__r04:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.00011864375119330361,0.010608650743961334,0,allow,1,0,0,1.53797269089565,2.5271178133641214,-0.9891451224684715,,allow,0.002585933543741703,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.010608650743961334, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0044_o1_s2__gesture_large__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.116224919745946e-07,0.008270876482129097,0,allow,1,0,0,1.5035924000929748,2.495321523610846,-0.9917291235178711,,allow,0.0025710323825478554,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.008270876482129097, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0044_o1_s2__gesture_small__r04:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.2868647420182242e-07,0.012606578879058361,0,allow,1,0,0,1.507928102489904,2.495321523610846,-0.9873934211209419,,allow,0.0029259826987981796,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.012606578879058361, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0045_o0_s2__gesture_small__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.2822023026947136e-07,0.011568380519747734,0,allow,1,0,0,1.5068899041305934,2.495321523610846,-0.9884316194802525,,allow,0.0026120105758309364,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.011568380519747734, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0045_o0_s2__walk_fast__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.00021866551833227277,0.021532459184527397,0,allow,1,0,0,1.548896499336216,2.5271178133641214,-0.9782213140279055,,allow,0.0025799963623285294,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.021532459184527397, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0045_o0_s2__walk_fast__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.00802829023450613,0.5,0,allow,1,0,0,2.0273640401516886,2.5271178133641214,-0.49975377321243286,,allow,0.002552056685090065,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0045_o0_s2__walk_slow__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,2.763567181318649e-06,0.01200429443269968,0,allow,1,0,0,1.5393683345843883,2.5271178133641214,-0.9877494787797332,,allow,0.0025900080800056458,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.01200429443269968, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0045_o1_s2__gesture_small__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.75085113798923e-07,0.0034580533392727375,0,allow,1,0,0,1.4987795769501184,2.495321523610846,-0.9965419466607275,,allow,0.0025980407372117043,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.0034580533392727375, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0045_o1_s2__walk_fast__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.005150672513991594,0.016825009137392044,0,allow,1,0,0,1.5441890492890806,2.5271178133641214,-0.9829287640750408,,allow,0.002585933543741703,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.016825009137392044, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0046_o0_s2__gesture_large__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,7.1105437200458255e-06,0.012829395942389965,0,allow,1,0,0,1.5081509195532357,2.495321523610846,-0.9871706040576103,,allow,0.0026080524548888206,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.012829395942389965, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0046_o0_s2__gesture_large__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,8.409580004808959e-06,0.010421051643788815,0,allow,1,0,0,1.5057425752546345,2.495321523610846,-0.9895789483562114,,allow,0.0026050256565213203,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.010421051643788815, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0046_o0_s2__gesture_large__r03:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,6.9276497924875e-06,0.011285599321126938,0,allow,1,0,0,1.5066071229319726,2.495321523610846,-0.9887144006788733,,allow,0.009148032404482365,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.011285599321126938, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0046_o0_s2__gesture_large__r04:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,8.772040018811822e-06,0.5,0,allow,1,0,0,1.9953215236108457,2.495321523610846,-0.5000000000000002,,allow,0.002605956979095936,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0046_o0_s2__gesture_small__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,6.973559266043594e-06,0.018855128437280655,0,allow,1,0,0,1.5141766520481263,2.495321523610846,-0.9811448715627196,,allow,0.002583954483270645,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.018855128437280655, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0046_o0_s2__gesture_small__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,5.551078174903523e-06,0.5,0,allow,1,0,0,1.9953215236108457,2.495321523610846,-0.5000000000000002,,allow,0.0026779016479849815,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0046_o0_s2__gesture_small__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,4.847043328481959e-06,0.5,0,allow,1,0,0,1.9953215236108457,2.495321523610846,-0.5000000000000002,,allow,0.0026010675355792046,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0046_o0_s2__walk_fast__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,1,unsafe,0.965683102607727,0.005246859975159168,0,allow,1,0,1,2.4930471427594156,2.5271178133641214,-0.03407067060470581,,allow,0.002629007212817669,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.965683102607727, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
